n,v2,log_ratio
53793,2,-0.2876758759
53795,1,0.4054713045
53797,4,-1.6739702375
53799,1,0.4054713040
53801,2,-0.2876758768
53803,1,0.4054713035
53805,3,-0.9808230578
53807,1,0.4054713031
53809,2,-0.2876758777
53811,1,0.4054713026
53813,5,-2.3671174199
53815,1,0.4054713021
53817,2,-0.2876758786
53819,1,0.4054713017
53821,3,-0.9808230597
53823,1,0.4054713012
53825,2,-0.2876758796
53827,1,0.4054713008
53829,4,-1.6739702411
53831,1,0.4054713003
53833,2,-0.2876758805
53835,1,0.4054712998
53837,3,-0.9808230615
53839,1,0.4054712994
53841,2,-0.2876758814
53843,1,0.4054712989
53845,8,-4.4465589652
53847,1,0.4054712985
53849,2,-0.2876758823
53851,1,0.4054712980
53853,3,-0.9808230633
53855,1,0.4054712975
53857,2,-0.2876758832
53859,1,0.4054712971
53861,4,-1.6739702448
53863,1,0.4054712966
53865,2,-0.2876758842
53867,1,0.4054712962
53869,3,-0.9808230652
53871,1,0.4054712957
53873,2,-0.2876758851
53875,1,0.4054712953
53877,5,-2.3671174272
53879,1,0.4054712948
53881,2,-0.2876758860
53883,1,0.4054712943
53885,3,-0.9808230670
53887,1,0.4054712939
53889,2,-0.2876758869
53891,1,0.4054712934
53893,4,-1.6739702485
53895,1,0.4054712930
53897,2,-0.2876758878
53899,1,0.4054712925
53901,3,-0.9808230689
53903,1,0.4054712920
53905,2,-0.2876758888
53907,1,0.4054712916
53909,6,-3.0602646115
53911,1,0.4054712911
53913,2,-0.2876758897
53915,1,0.4054712907
53917,3,-0.9808230707
53919,1,0.4054712902
53921,2,-0.2876758906
53923,1,0.4054712897
53925,4,-1.6739702522
53927,1,0.4054712893
53929,2,-0.2876758915
53931,1,0.4054712888
53933,3,-0.9808230725
53935,1,0.4054712884
53937,2,-0.2876758924
53939,1,0.4054712879
53941,5,-2.3671174346
53943,1,0.4054712875
53945,2,-0.2876758933
53947,1,0.4054712870
53949,3,-0.9808230744
53951,1,0.4054712865
53953,2,-0.2876758943
53955,1,0.4054712861
53957,4,-1.6739702558
53959,1,0.4054712856
53961,2,-0.2876758952
53963,1,0.4054712852
53965,3,-0.9808230762
53967,1,0.4054712847
53969,2,-0.2876758961
53971,1,0.4054712842
53973,7,-3.7534117993
53975,1,0.4054712838
53977,2,-0.2876758970
53979,1,0.4054712833
53981,3,-0.9808230780
53983,1,0.4054712829
53985,2,-0.2876758979
53987,1,0.4054712824
53989,4,-1.6739702595
53991,1,0.4054712820
53993,2,-0.2876758988
53995,1,0.4054712815
53997,3,-0.9808230798
53999,1,0.4054712810
54001,2,-0.2876758997
54003,1,0.4054712806
54005,5,-2.3671174419
54007,1,0.4054712801
54009,2,-0.2876759007
54011,1,0.4054712797
54013,3,-0.9808230817
54015,1,0.4054712792
54017,2,-0.2876759016
54019,1,0.4054712788
54021,4,-1.6739702632
54023,1,0.4054712783
54025,2,-0.2876759025
54027,1,0.4054712778
54029,3,-0.9808230835
54031,1,0.4054712774
54033,2,-0.2876759034
54035,1,0.4054712769
54037,6,-3.0602646261
54039,1,0.4054712765
54041,2,-0.2876759043
54043,1,0.4054712760
54045,3,-0.9808230853
54047,1,0.4054712756
54049,2,-0.2876759052
54051,1,0.4054712751
54053,4,-1.6739702668
54055,1,0.4054712746
54057,2,-0.2876759061
54059,1,0.4054712742
54061,3,-0.9808230872
54063,1,0.4054712737
54065,2,-0.2876759071
54067,1,0.4054712733
54069,5,-2.3671174492
54071,1,0.4054712728
54073,2,-0.2876759080
54075,1,0.4054712724
54077,3,-0.9808230890
54079,1,0.4054712719
54081,2,-0.2876759089
54083,1,0.4054712715
54085,4,-1.6739702705
54087,1,0.4054712710
54089,2,-0.2876759098
54091,1,0.4054712705
54093,3,-0.9808230908
54095,1,0.4054712701
54097,2,-0.2876759107
54099,1,0.4054712696
54101,9,-5.1397061751
54103,1,0.4054712692
54105,2,-0.2876759116
54107,1,0.4054712687
54109,3,-0.9808230926
54111,1,0.4054712683
54113,2,-0.2876759125
54115,1,0.4054712678
54117,4,-1.6739702741
54119,1,0.4054712674
54121,2,-0.2876759134
54123,1,0.4054712669
54125,3,-0.9808230944
54127,1,0.4054712664
54129,2,-0.2876759143
54131,1,0.4054712660
54133,5,-2.3671174565
54135,1,0.4054712655
54137,2,-0.2876759153
54139,1,0.4054712651
54141,3,-0.9808230963
54143,1,0.4054712646
54145,2,-0.2876759162
54147,1,0.4054712642
54149,4,-1.6739702777
54151,1,0.4054712637
54153,2,-0.2876759171
54155,1,0.4054712633
54157,3,-0.9808230981
54159,1,0.4054712628
54161,2,-0.2876759180
54163,1,0.4054712624
54165,6,-3.0602646407
54167,1,0.4054712619
54169,2,-0.2876759189
54171,1,0.4054712614
54173,3,-0.9808230999
54175,1,0.4054712610
54177,2,-0.2876759198
54179,1,0.4054712605
54181,4,-1.6739702814
54183,1,0.4054712601
54185,2,-0.2876759207
54187,1,0.4054712596
54189,3,-0.9808231017
54191,1,0.4054712592
54193,2,-0.2876759216
54195,1,0.4054712587
54197,5,-2.3671174637
54199,1,0.4054712583
54201,2,-0.2876759225
54203,1,0.4054712578
54205,3,-0.9808231035
54207,1,0.4054712574
54209,2,-0.2876759234
54211,1,0.4054712569
54213,4,-1.6739702850
54215,1,0.4054712564
54217,2,-0.2876759243
54219,1,0.4054712560
54221,3,-0.9808231054
54223,1,0.4054712555
54225,2,-0.2876759252
54227,1,0.4054712551
54229,7,-3.7534118285
54231,1,0.4054712546
54233,2,-0.2876759262
54235,1,0.4054712542
54237,3,-0.9808231072
54239,1,0.4054712537
54241,2,-0.2876759271
54243,1,0.4054712533
54245,4,-1.6739702886
54247,1,0.4054712528
54249,2,-0.2876759280
54251,1,0.4054712524
54253,3,-0.9808231090
54255,1,0.4054712519
54257,2,-0.2876759289
54259,1,0.4054712515
54261,5,-2.3671174710
54263,1,0.4054712510
54265,2,-0.2876759298
54267,1,0.4054712506
54269,3,-0.9808231108
54271,1,0.4054712501
54273,2,-0.2876759307
54275,1,0.4054712497
54277,4,-1.6739702923
54279,1,0.4054712492
54281,2,-0.2876759316
54283,1,0.4054712487
54285,3,-0.9808231126
54287,1,0.4054712483
54289,2,-0.2876759325
54291,1,0.4054712478
54293,6,-3.0602646552
54295,1,0.4054712474
54297,2,-0.2876759334
54299,1,0.4054712469
54301,3,-0.9808231144
54303,1,0.4054712465
54305,2,-0.2876759343
54307,1,0.4054712460
54309,4,-1.6739702959
54311,1,0.4054712456
54313,2,-0.2876759352
54315,1,0.4054712451
54317,3,-0.9808231162
54319,1,0.4054712447
54321,2,-0.2876759361
54323,1,0.4054712442
54325,5,-2.3671174782
54327,1,0.4054712438
54329,2,-0.2876759370
54331,1,0.4054712433
54333,3,-0.9808231180
54335,1,0.4054712429
54337,2,-0.2876759379
54339,1,0.4054712424
54341,4,-1.6739702995
54343,1,0.4054712420
54345,2,-0.2876759388
54347,1,0.4054712415
54349,3,-0.9808231198
54351,1,0.4054712411
54353,2,-0.2876759397
54355,1,0.4054712406
54357,8,-4.4465590235
54359,1,0.4054712402
54361,2,-0.2876759406
54363,1,0.4054712397
54365,3,-0.9808231216
54367,1,0.4054712393
54369,2,-0.2876759415
54371,1,0.4054712388
54373,4,-1.6739703031
54375,1,0.4054712384
54377,2,-0.2876759424
54379,1,0.4054712379
54381,3,-0.9808231234
54383,1,0.4054712375
54385,2,-0.2876759433
54387,1,0.4054712370
54389,5,-2.3671174855
54391,1,0.4054712366
54393,2,-0.2876759442
54395,1,0.4054712361
54397,3,-0.9808231252
54399,1,0.4054712357
54401,2,-0.2876759451
54403,1,0.4054712352
54405,4,-1.6739703067
54407,1,0.4054712348
54409,2,-0.2876759460
54411,1,0.4054712343
54413,3,-0.9808231270
54415,1,0.4054712339
54417,2,-0.2876759469
54419,1,0.4054712334
54421,6,-3.0602646696
54423,1,0.4054712330
54425,2,-0.2876759478
54427,1,0.4054712325
54429,3,-0.9808231288
54431,1,0.4054712321
54433,2,-0.2876759487
54435,1,0.4054712316
54437,4,-1.6739703103
54439,1,0.4054712312
54441,2,-0.2876759496
54443,1,0.4054712307
54445,3,-0.9808231306
54447,1,0.4054712303
54449,2,-0.2876759505
54451,1,0.4054712298
54453,5,-2.3671174927
54455,1,0.4054712294
54457,2,-0.2876759514
54459,1,0.4054712289
54461,3,-0.9808231324
54463,1,0.4054712285
54465,2,-0.2876759523
54467,1,0.4054712280
54469,4,-1.6739703139
54471,1,0.4054712276
54473,2,-0.2876759532
54475,1,0.4054712271
54477,3,-0.9808231342
54479,1,0.4054712267
54481,2,-0.2876759541
54483,1,0.4054712262
54485,7,-3.7534118574
54487,1,0.4054712258
54489,2,-0.2876759550
54491,1,0.4054712253
54493,3,-0.9808231360
54495,1,0.4054712249
54497,2,-0.2876759559
54499,1,0.4054712244
54501,4,-1.6739703175
54503,1,0.4054712240
54505,2,-0.2876759568
54507,1,0.4054712235
54509,3,-0.9808231378
54511,1,0.4054712231
54513,2,-0.2876759577
54515,1,0.4054712226
54517,5,-2.3671174998
54519,1,0.4054712222
54521,2,-0.2876759586
54523,1,0.4054712217
54525,3,-0.9808231396
54527,1,0.4054712213
54529,2,-0.2876759595
54531,1,0.4054712208
54533,4,-1.6739703211
54535,1,0.4054712204
54537,2,-0.2876759604
54539,1,0.4054712199
54541,3,-0.9808231414
54543,1,0.4054712195
54545,2,-0.2876759613
54547,1,0.4054712190
54549,6,-3.0602646840
54551,1,0.4054712186
54553,2,-0.2876759622
54555,1,0.4054712181
54557,3,-0.9808231432
54559,1,0.4054712177
54561,2,-0.2876759631
54563,1,0.4054712172
54565,4,-1.6739703247
54567,1,0.4054712168
54569,2,-0.2876759640
54571,1,0.4054712163
54573,3,-0.9808231450
54575,1,0.4054712159
54577,2,-0.2876759649
54579,1,0.4054712154
54581,5,-2.3671175070
54583,1,0.4054712150
54585,2,-0.2876759658
54587,1,0.4054712145
54589,3,-0.9808231468
54591,1,0.4054712141
54593,2,-0.2876759667
54595,1,0.4054712137
54597,4,-1.6739703282
54599,1,0.4054712132
54601,2,-0.2876759676
54603,1,0.4054712128
54605,3,-0.9808231486
54607,1,0.4054712123
54609,2,-0.2876759685
54611,1,0.4054712119
54613,15,-9.2985893162
54615,1,0.4054712114
54617,2,-0.2876759694
54619,1,0.4054712110
54621,3,-0.9808231504
54623,1,0.4054712105
54625,2,-0.2876759703
54627,1,0.4054712101
54629,4,-1.6739703318
54631,1,0.4054712096
54633,2,-0.2876759712
54635,1,0.4054712092
54637,3,-0.9808231522
54639,1,0.4054712087
54641,2,-0.2876759720
54643,1,0.4054712083
54645,5,-2.3671175142
54647,1,0.4054712078
54649,2,-0.2876759729
54651,1,0.4054712074
54653,3,-0.9808231539
54655,1,0.4054712070
54657,2,-0.2876759738
54659,1,0.4054712065
54661,4,-1.6739703354
54663,1,0.4054712061
54665,2,-0.2876759747
54667,1,0.4054712056
54669,3,-0.9808231557
54671,1,0.4054712052
54673,2,-0.2876759756
54675,1,0.4054712047
54677,6,-3.0602646983
54679,1,0.4054712043
54681,2,-0.2876759765
54683,1,0.4054712038
54685,3,-0.9808231575
54687,1,0.4054712034
54689,2,-0.2876759774
54691,1,0.4054712029
54693,4,-1.6739703390
54695,1,0.4054712025
54697,2,-0.2876759783
54699,1,0.4054712020
54701,3,-0.9808231593
54703,1,0.4054712016
54705,2,-0.2876759792
54707,1,0.4054712012
54709,5,-2.3671175213
54711,1,0.4054712007
54713,2,-0.2876759801
54715,1,0.4054712003
54717,3,-0.9808231611
54719,1,0.4054711998
54721,2,-0.2876759810
54723,1,0.4054711994
54725,4,-1.6739703425
54727,1,0.4054711989
54729,2,-0.2876759819
54731,1,0.4054711985
54733,3,-0.9808231629
54735,1,0.4054711980
54737,2,-0.2876759827
54739,1,0.4054711976
54741,7,-3.7534118860
54743,1,0.4054711971
54745,2,-0.2876759836
54747,1,0.4054711967
54749,3,-0.9808231646
54751,1,0.4054711963
54753,2,-0.2876759845
54755,1,0.4054711958
54757,4,-1.6739703461
54759,1,0.4054711954
54761,2,-0.2876759854
54763,1,0.4054711949
54765,3,-0.9808231664
54767,1,0.4054711945
54769,2,-0.2876759863
54771,1,0.4054711940
54773,5,-2.3671175284
54775,1,0.4054711936
54777,2,-0.2876759872
54779,1,0.4054711931
54781,3,-0.9808231682
54783,1,0.4054711927
54785,2,-0.2876759881
54787,1,0.4054711923
54789,4,-1.6739703496
54791,1,0.4054711918
54793,2,-0.2876759890
54795,1,0.4054711914
54797,3,-0.9808231700
54799,1,0.4054711909
54801,2,-0.2876759899
54803,1,0.4054711905
54805,6,-3.0602647125
54807,1,0.4054711900
54809,2,-0.2876759907
54811,1,0.4054711896
54813,3,-0.9808231717
54815,1,0.4054711892
54817,2,-0.2876759916
54819,1,0.4054711887
54821,4,-1.6739703532
54823,1,0.4054711883
54825,2,-0.2876759925
54827,1,0.4054711878
54829,3,-0.9808231735
54831,1,0.4054711874
54833,2,-0.2876759934
54835,1,0.4054711869
54837,5,-2.3671175355
54839,1,0.4054711865
54841,2,-0.2876759943
54843,1,0.4054711860
54845,3,-0.9808231753
54847,1,0.4054711856
54849,2,-0.2876759952
54851,1,0.4054711852
54853,4,-1.6739703567
54855,1,0.4054711847
54857,2,-0.2876759961
54859,1,0.4054711843
54861,3,-0.9808231771
54863,1,0.4054711838
54865,2,-0.2876759970
54867,1,0.4054711834
54869,8,-4.4465590808
54871,1,0.4054711829
54873,2,-0.2876759978
54875,1,0.4054711825
54877,3,-0.9808231788
54879,1,0.4054711821
54881,2,-0.2876759987
54883,1,0.4054711816
54885,4,-1.6739703603
54887,1,0.4054711812
54889,2,-0.2876759996
54891,1,0.4054711807
54893,3,-0.9808231806
54895,1,0.4054711803
54897,2,-0.2876760005
54899,1,0.4054711798
54901,5,-2.3671175426
54903,1,0.4054711794
54905,2,-0.2876760014
54907,1,0.4054711790
54909,3,-0.9808231824
54911,1,0.4054711785
54913,2,-0.2876760023
54915,1,0.4054711781
54917,4,-1.6739703638
54919,1,0.4054711776
54921,2,-0.2876760031
54923,1,0.4054711772
54925,3,-0.9808231841
54927,1,0.4054711768
54929,2,-0.2876760040
54931,1,0.4054711763
54933,6,-3.0602647267
54935,1,0.4054711759
54937,2,-0.2876760049
54939,1,0.4054711754
54941,3,-0.9808231859
54943,1,0.4054711750
54945,2,-0.2876760058
54947,1,0.4054711745
54949,4,-1.6739703674
54951,1,0.4054711741
54953,2,-0.2876760067
54955,1,0.4054711737
54957,3,-0.9808231877
54959,1,0.4054711732
54961,2,-0.2876760076
54963,1,0.4054711728
54965,5,-2.3671175497
54967,1,0.4054711723
54969,2,-0.2876760084
54971,1,0.4054711719
54973,3,-0.9808231894
54975,1,0.4054711715
54977,2,-0.2876760093
54979,1,0.4054711710
54981,4,-1.6739703709
54983,1,0.4054711706
54985,2,-0.2876760102
54987,1,0.4054711701
54989,3,-0.9808231912
54991,1,0.4054711697
54993,2,-0.2876760111
54995,1,0.4054711692
54997,7,-3.7534119143
54999,1,0.4054711688
55001,2,-0.2876760120
55003,1,0.4054711684
55005,3,-0.9808231930
55007,1,0.4054711679
55009,2,-0.2876760129
55011,1,0.4054711675
55013,4,-1.6739703744
55015,1,0.4054711670
55017,2,-0.2876760137
55019,1,0.4054711666
55021,3,-0.9808231947
55023,1,0.4054711662
55025,2,-0.2876760146
55027,1,0.4054711657
55029,5,-2.3671175567
55031,1,0.4054711653
55033,2,-0.2876760155
55035,1,0.4054711648
55037,3,-0.9808231965
55039,1,0.4054711644
55041,2,-0.2876760164
55043,1,0.4054711640
55045,4,-1.6739703779
55047,1,0.4054711635
55049,2,-0.2876760173
55051,1,0.4054711631
55053,3,-0.9808231983
55055,1,0.4054711626
55057,2,-0.2876760181
55059,1,0.4054711622
55061,6,-3.0602647408
55063,1,0.4054711618
55065,2,-0.2876760190
55067,1,0.4054711613
55069,3,-0.9808232000
55071,1,0.4054711609
55073,2,-0.2876760199
55075,1,0.4054711604
55077,4,-1.6739703815
55079,1,0.4054711600
55081,2,-0.2876760208
55083,1,0.4054711596
55085,3,-0.9808232018
55087,1,0.4054711591
55089,2,-0.2876760217
55091,1,0.4054711587
55093,5,-2.3671175638
55095,1,0.4054711582
55097,2,-0.2876760225
55099,1,0.4054711578
55101,3,-0.9808232035
55103,1,0.4054711574
55105,2,-0.2876760234
55107,1,0.4054711569
55109,4,-1.6739703850
55111,1,0.4054711565
55113,2,-0.2876760243
55115,1,0.4054711561
55117,3,-0.9808232053
55119,1,0.4054711556
55121,2,-0.2876760252
55123,1,0.4054711552
55125,9,-5.1397062895
55127,1,0.4054711547
55129,2,-0.2876760260
55131,1,0.4054711543
55133,3,-0.9808232070
55135,1,0.4054711539
55137,2,-0.2876760269
55139,1,0.4054711534
55141,4,-1.6739703885
55143,1,0.4054711530
55145,2,-0.2876760278
55147,1,0.4054711525
55149,3,-0.9808232088
55151,1,0.4054711521
55153,2,-0.2876760287
55155,1,0.4054711517
55157,5,-2.3671175708
55159,1,0.4054711512
55161,2,-0.2876760296
55163,1,0.4054711508
55165,3,-0.9808232106
55167,1,0.4054711503
55169,2,-0.2876760304
55171,1,0.4054711499
55173,4,-1.6739703920
55175,1,0.4054711495
55177,2,-0.2876760313
55179,1,0.4054711490
55181,3,-0.9808232123
55183,1,0.4054711486
55185,2,-0.2876760322
55187,1,0.4054711482
55189,6,-3.0602647549
55191,1,0.4054711477
55193,2,-0.2876760331
55195,1,0.4054711473
55197,3,-0.9808232141
55199,1,0.4054711468
55201,2,-0.2876760339
55203,1,0.4054711464
55205,4,-1.6739703955
55207,1,0.4054711460
55209,2,-0.2876760348
55211,1,0.4054711455
55213,3,-0.9808232158
55215,1,0.4054711451
55217,2,-0.2876760357
55219,1,0.4054711447
55221,5,-2.3671175778
55223,1,0.4054711442
55225,2,-0.2876760366
55227,1,0.4054711438
55229,3,-0.9808232176
55231,1,0.4054711433
55233,2,-0.2876760374
55235,1,0.4054711429
55237,4,-1.6739703990
55239,1,0.4054711425
55241,2,-0.2876760383
55243,1,0.4054711420
55245,3,-0.9808232193
55247,1,0.4054711416
55249,2,-0.2876760392
55251,1,0.4054711412
55253,7,-3.7534119424
55255,1,0.4054711407
55257,2,-0.2876760401
55259,1,0.4054711403
55261,3,-0.9808232210
55263,1,0.4054711399
55265,2,-0.2876760409
55267,1,0.4054711394
55269,4,-1.6739704025
55271,1,0.4054711390
55273,2,-0.2876760418
55275,1,0.4054711385
55277,3,-0.9808232228
55279,1,0.4054711381
55281,2,-0.2876760427
55283,1,0.4054711377
55285,5,-2.3671175848
55287,1,0.4054711372
55289,2,-0.2876760435
55291,1,0.4054711368
55293,3,-0.9808232245
55295,1,0.4054711364
55297,2,-0.2876760444
55299,1,0.4054711359
55301,4,-1.6739704060
55303,1,0.4054711355
55305,2,-0.2876760453
55307,1,0.4054711351
55309,3,-0.9808232263
55311,1,0.4054711346
55313,2,-0.2876760462
55315,1,0.4054711342
55317,6,-3.0602647688
55319,1,0.4054711337
55321,2,-0.2876760470
55323,1,0.4054711333
55325,3,-0.9808232280
55327,1,0.4054711329
55329,2,-0.2876760479
55331,1,0.4054711324
55333,4,-1.6739704095
55335,1,0.4054711320
55337,2,-0.2876760488
55339,1,0.4054711316
55341,3,-0.9808232298
55343,1,0.4054711311
55345,2,-0.2876760496
55347,1,0.4054711307
55349,5,-2.3671175918
55351,1,0.4054711303
55353,2,-0.2876760505
55355,1,0.4054711298
55357,3,-0.9808232315
55359,1,0.4054711294
55361,2,-0.2876760514
55363,1,0.4054711290
55365,4,-1.6739704129
55367,1,0.4054711285
55369,2,-0.2876760523
55371,1,0.4054711281
55373,3,-0.9808232332
55375,1,0.4054711277
55377,2,-0.2876760531
55379,1,0.4054711272
55381,8,-4.4465591369
55383,1,0.4054711268
55385,2,-0.2876760540
55387,1,0.4054711263
55389,3,-0.9808232350
55391,1,0.4054711259
55393,2,-0.2876760549
55395,1,0.4054711255
55397,4,-1.6739704164
55399,1,0.4054711250
55401,2,-0.2876760557
55403,1,0.4054711246
55405,3,-0.9808232367
55407,1,0.4054711242
55409,2,-0.2876760566
55411,1,0.4054711237
55413,5,-2.3671175987
55415,1,0.4054711233
55417,2,-0.2876760575
55419,1,0.4054711229
55421,3,-0.9808232385
55423,1,0.4054711224
55425,2,-0.2876760583
55427,1,0.4054711220
55429,4,-1.6739704199
55431,1,0.4054711216
55433,2,-0.2876760592
55435,1,0.4054711211
55437,3,-0.9808232402
55439,1,0.4054711207
55441,2,-0.2876760601
55443,1,0.4054711203
55445,6,-3.0602647827
55447,1,0.4054711198
55449,2,-0.2876760609
55451,1,0.4054711194
55453,3,-0.9808232419
55455,1,0.4054711190
55457,2,-0.2876760618
55459,1,0.4054711185
55461,4,-1.6739704234
55463,1,0.4054711181
55465,2,-0.2876760627
55467,1,0.4054711177
55469,3,-0.9808232437
55471,1,0.4054711172
55473,2,-0.2876760635
55475,1,0.4054711168
55477,5,-2.3671176057
55479,1,0.4054711164
55481,2,-0.2876760644
55483,1,0.4054711159
55485,3,-0.9808232454
55487,1,0.4054711155
55489,2,-0.2876760653
55491,1,0.4054711151
55493,4,-1.6739704268
55495,1,0.4054711146
55497,2,-0.2876760661
55499,1,0.4054711142
55501,3,-0.9808232471
55503,1,0.4054711138
55505,2,-0.2876760670
55507,1,0.4054711133
55509,7,-3.7534119702
55511,1,0.4054711129
55513,2,-0.2876760679
55515,1,0.4054711125
55517,3,-0.9808232489
55519,1,0.4054711120
55521,2,-0.2876760687
55523,1,0.4054711116
55525,4,-1.6739704303
55527,1,0.4054711112
55529,2,-0.2876760696
55531,1,0.4054711107
55533,3,-0.9808232506
55535,1,0.4054711103
55537,2,-0.2876760705
55539,1,0.4054711099
55541,5,-2.3671176126
55543,1,0.4054711094
55545,2,-0.2876760713
55547,1,0.4054711090
55549,3,-0.9808232523
55551,1,0.4054711086
55553,2,-0.2876760722
